ITEM,DATE,UNITS,PRICE
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/3/2010,190,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/10/2010,161,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/17/2010,57,1.93
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/24/2010,188,1.91
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/1/2010,153,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/8/2010,209,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/15/2010,185,1.94
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/22/2010,172,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/29/2010,123,1.94
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/5/2011,172,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/12/2011,181,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/19/2011,176,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/26/2011,176,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/2/2011,170,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/9/2011,144,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/16/2011,128,2.4
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/23/2011,112,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/2/2011,126,2.43
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/9/2011,156,2.43
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/16/2011,151,2.44
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/23/2011,163,2.44
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/30/2011,184,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/6/2011,220,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/13/2011,214,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/20/2011,258,1.89
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/27/2011,217,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/4/2011,178,2.4
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/11/2011,175,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/18/2011,169,2.42
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/25/2011,257,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/1/2011,187,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/8/2011,230,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/15/2011,222,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/22/2011,141,2.41
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/29/2011,104,2.42
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/6/2011,142,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/13/2011,126,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/20/2011,118,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/27/2011,116,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/3/2011,129,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/10/2011,47,2.27
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/17/2011,106,2.34
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/24/2011,116,2.3
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/31/2011,125,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/7/2011,132,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/14/2011,155,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/21/2011,140,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/28/2011,129,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/5/2011,132,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/12/2011,149,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/19/2011,171,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/26/2011,148,2.44
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/2/2011,142,2.42
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/9/2011,138,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/16/2011,199,1.88
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/23/2011,185,1.93
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/30/2011,144,1.92
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/7/2011,188,1.94
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/14/2011,147,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/21/2011,136,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/28/2011,12,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/4/2012,41,2.45
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/14/2009,27,3.17
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/21/2009,31,3.3
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/28/2009,26,3.25
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/4/2009,19,3.27
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/11/2009,13,3.88
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/18/2009,16,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/25/2009,9,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/4/2009,13,3.83
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/11/2009,8,3.53
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/18/2009,5,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/25/2009,8,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/1/2009,12,3.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/8/2009,9,3.91
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/15/2009,23,3.32
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/22/2009,16,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/29/2009,31,3.26
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/6/2009,17,3.26
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/13/2009,17,3.26
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/20/2009,13,4.09
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/27/2009,10,3.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/3/2009,6,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/10/2009,10,3.84
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/17/2009,11,3.93
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/24/2009,12,3.87
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/1/2009,13,3.85
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/8/2009,12,3.91
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/15/2009,12,3.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/22/2009,8,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/29/2009,7,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/5/2009,10,3.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/12/2009,8,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/19/2009,13,3.94
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/26/2009,21,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/2/2009,26,3.35
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/9/2009,6,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/16/2009,7,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/23/2009,2,3.15
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/30/2009,5,4.69
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/14/2009,3,4.73
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/21/2009,4,4.4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/28/2009,8,4.77
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/4/2009,8,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/11/2009,14,4.43
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/18/2009,3,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/25/2009,3,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/2/2009,3,4.73
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/9/2009,8,4.71
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/16/2009,9,2.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/23/2009,19,2.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/30/2009,22,2.79
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/6/2010,25,2.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/13/2010,27,2.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/20/2010,27,2.98
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/27/2010,7,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/3/2010,6,4.73
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/10/2010,10,4.79
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/17/2010,5,4.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/24/2010,7,4.66
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/3/2010,6,4.87
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/10/2010,5,4.5
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/17/2010,1,4.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/24/2010,2,4.63
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/31/2010,7,4.65
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/7/2010,19,3.45
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/14/2010,10,3.51
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/21/2010,17,3.72
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/28/2010,4,4.54
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/5/2010,8,4.18
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/12/2010,5,4.59
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/19/2010,3,4.14
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/26/2010,3,4.63
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/2/2010,3,4.14
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/9/2010,5,4.6
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/16/2010,3,4.79
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/23/2010,3,4.46
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/30/2010,1,4.79
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/7/2010,5,4.69
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/14/2010,4,4.67
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/21/2010,11,3.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/28/2010,10,3.86
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/4/2010,4,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/11/2010,6,3.87
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/18/2010,3,3.8
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/25/2010,1,3.4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/1/2010,10,3.7
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/8/2010,11,3.8
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/15/2010,8,3.93
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/22/2010,6,3.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/29/2010,4,3.8
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/6/2010,11,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/13/2010,15,3.23
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/20/2010,9,3.12
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/27/2010,13,3.17
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/3/2010,13,3.31
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/10/2010,18,3.32
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/17/2010,14,3.19
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/24/2010,11,3.27
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/1/2010,14,3.31
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/8/2010,14,3.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/15/2010,13,3.23
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/22/2010,22,3.26
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/29/2010,11,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/5/2011,8,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/12/2011,26,3.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/19/2011,5,4.99
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/26/2011,3,5.09
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/2/2011,4,5.17
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/9/2011,8,5.22
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/16/2011,22,3.24
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/23/2011,26,3.15
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/2/2011,28,3.28
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/9/2011,13,3.62
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/16/2011,8,3.54
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/23/2011,8,3.52
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/30/2011,9,3.69
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/6/2011,8,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/13/2011,11,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/20/2011,1,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/27/2011,10,3.92
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/4/2011,17,3.3
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/11/2011,2,4.99
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/18/2011,6,5.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/25/2011,5,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/1/2011,12,3.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/8/2011,9,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/15/2011,9,3.91
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/22/2011,9,3.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/29/2011,21,3.47
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/6/2011,11,3.46
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/13/2011,25,3.45
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/20/2011,15,3.44
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/27/2011,15,3.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/3/2011,6,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/10/2011,13,3.94
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/17/2011,10,3.94
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/24/2011,9,3.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/31/2011,3,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/7/2011,2,3.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/14/2011,11,3.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/21/2011,9,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/28/2011,8,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/5/2011,8,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/12/2011,6,3.93
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/19/2011,3,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/26/2011,7,3.94
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/2/2011,11,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/9/2011,10,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/16/2011,15,3.93
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/23/2011,8,3.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/30/2011,7,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/7/2011,8,3.83
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/14/2011,14,3.7
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/21/2011,6,3.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/28/2011,8,3.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/4/2012,19,3.45
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/14/2009,25,3.28
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/21/2009,25,3.33
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/28/2009,24,3.29
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/4/2009,20,3.34
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/11/2009,6,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/18/2009,6,3.94
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/25/2009,7,3.86
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/4/2009,4,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/11/2009,8,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/18/2009,6,3.93
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/25/2009,15,3.72
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/1/2009,9,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/8/2009,5,3.92
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/15/2009,15,3.34
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/22/2009,6,3.34
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/29/2009,22,3.29
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/6/2009,25,3.3
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/13/2009,21,3.32
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/20/2009,14,3.92
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/27/2009,18,3.76
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/3/2009,9,3.91
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/10/2009,6,3.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/17/2009,13,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/24/2009,5,3.93
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/1/2009,14,3.97
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/8/2009,7,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/15/2009,10,3.96
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/22/2009,13,3.97
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/29/2009,15,3.92
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/5/2009,13,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/12/2009,15,3.97
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/19/2009,10,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/26/2009,13,3.32
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/2/2009,18,3.49
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/9/2009,6,4.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/16/2009,10,4.65
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/23/2009,6,4.39
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/30/2009,2,4.73
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/7/2009,3,4.14
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/14/2009,6,4.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/21/2009,4,4.64
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/28/2009,3,3.73
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),11/4/2009,2,4.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),11/11/2009,1,4.73
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),11/18/2009,3,4.02
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),11/25/2009,9,4.62
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),12/2/2009,4,4.14
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),12/9/2009,8,4.7
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),12/16/2009,42,2.91
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),12/23/2009,34,2.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),12/30/2009,24,2.8
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/6/2010,30,2.97
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/13/2010,28,2.96
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/20/2010,11,2.92
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),1/27/2010,6,4.96
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/3/2010,9,4.84
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/10/2010,11,4.7
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/17/2010,13,4.75
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),2/24/2010,15,4.66
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/3/2010,7,4.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/10/2010,2,4.31
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/24/2010,4,4.38
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),3/31/2010,8,4.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/7/2010,20,3.6
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/14/2010,8,3.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/21/2010,24,3.83
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),4/28/2010,12,4.71
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/5/2010,9,4.68
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/12/2010,7,4.36
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/19/2010,8,4.67
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),5/26/2010,1,4.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/2/2010,13,4.71
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/9/2010,7,4.65
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/16/2010,3,4.47
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/23/2010,3,4.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),6/30/2010,7,4.65
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/7/2010,7,4.72
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/14/2010,1,3.79
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/21/2010,6,3.87
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),7/28/2010,13,3.89
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/4/2010,6,3.83
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/11/2010,2,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/18/2010,5,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),8/25/2010,10,3.72
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/1/2010,3,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/8/2010,6,3.9
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/15/2010,3,3.67
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),9/29/2010,1,4
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/13/2010,15,3.21
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/20/2010,11,3.11
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),10/27/2010,8,3.06
PL SR CRUST 3 MEAT PIZZA 30.5 OZ (1111087396),11/3/2010,8,3.99
